codigo,descricao,preconormal,precooferta,inicio,fim,secao,familia,pai,camp,obs
45340,TINT KERENSA COLORS 9.1 60G,24.99,18.99,14/09,15/09,CUIDADOS COM O CABELO,5356,0,,
45341,TINT KERENSA COLORS 5.3 60G,24.99,18.99,14/09,15/09,CUIDADOS COM O CABELO,5356,0,,
45342,TINT KERENSA COLORS 8.31 60G,24.99,18.99,14/09,15/09,CUIDADOS COM O CABELO,5356,0,,
45348,LAVA ROUPAS LIMPA JA 5L,21.59,18.99,12/08,11/09,LIMPEZA,5462,0,,
45411,KIT SKALA ACACHONADOS SH+COND,19.49,17.99,05/09,30/09,CUIDADOS COM O CABELO,2946,0,,
45412,KIT SKALA FRUTASTICA COCO SH+COND,19.49,17.99,05/09,30/09,CUIDADOS COM O CABELO,2946,0,,
45413,KIT SKALA FRUTASTICA MARACUJA SH+COND,19.49,17.99,05/09,30/09,CUIDADOS COM O CABELO,2946,0,,
45414,KIT SKALA MAIS CACHOS SH+COND,19.49,17.99,05/09,30/09,CUIDADOS COM O CABELO,2946,0,,
45872,KIT SKALA 12 EM 1 SH+COND,19.49,17.99,05/09,30/09,CUIDADOS COM O CABELO,2946,1,,
45998,CR TRAT SKALA RAIZES DO MORRO 1K,14.89,13.99,04/09,30/09,CUIDADOS COM O CABELO,1434,0,,
45999,CR TRAT SKALA CEREJA 1K,14.89,13.99,04/09,30/09,CUIDADOS COM O CABELO,1434,0,,
46000,CR TRAT SKALA MAIS CRESPINHOS 1K,14.89,13.99,04/09,30/09,CUIDADOS COM O CABELO,1434,0,,
46005,DESOD AERO DOVE MEN ENERGY BOOST 150ML,21.29,16.49,01/09,14/09,HIGIENE CORPORAL,1484,0,,
46011,CR TRAT SKALA ACAI 2EM1 1K,14.89,13.99,04/09,30/09,CUIDADOS COM O CABELO,1434,0,,
46105,ESC MARCO BONI THERMAL CERAMIC AMARELA 8090,43.79,33.99,14/09,15/09,CUIDADOS COM O CABELO,0,1,,
46162,CR DENT COLGATE LUMINOUS WHITE COLOR CORRECT 70G,15.79,9.90,01/09,15/09,CUIDADOS BUCAL,0,1,,
46163,ANTI-SEP COLGATE PLAX MELANCIA L500P350ML,23.29,11.90,01/09,15/09,CUIDADOS BUCAL,1455,0,,
46166,ANTI-SEP COLGATE PLAX ICE INFINITY 500X350ML,23.29,11.90,01/09,15/09,CUIDADOS BUCAL,1455,0,,
46276,ANTI-SEP COLGATE PLAX MELANCIA 250ML,17.29,7.90,01/09,15/09,CUIDADOS BUCAL,1458,0,,
46420,SERUM PANTENE BAMBU 95ML,53.39,39.98,29/08,28/09,CUIDADOS COM O CABELO,0,1,,
46421,AMP PANTENE REESTRUTURACAO MOLECULAR 90ML,35.59,29.98,29/08,28/09,CUIDADOS COM O CABELO,0,1,,
46422,ESC DENT ORAL-B INCONIC ULTRAMACIA SUAVE,24.39,19.98,21/08,20/09,CUIDADOS BUCAL,0,1,,
46460,SAB PALMOLIVE NATURALS CAFE E OLEO DE AMENDOA 85G,3.29,1.85,01/09,15/09,HIGIENE CORPORAL,1853,0,,
46461,SAB PALMOLIVE NATURALS CAFE E OLEO DE AMENDOAS 150G,4.99,2.99,01/09,15/09,HIGIENE CORPORAL,1327,0,,
46462,SAB LIQ PROTEX ANTIB LIMPEZA PROFUNDA RF 200ML,13.69,9.49,01/09,15/09,HIGIENE CORPORAL,2466,1,,
46463,SAB LIQ PROTEX ANTIB LIMPEZA PROFUNDA 650ML,43.89,24.90,01/09,15/09,HIGIENE CORPORAL,4983,1,,
46465,SAB LIQ PROTEX ANTIB CREAM RF 200ML,13.69,9.49,01/09,15/09,HIGIENE CORPORAL,2466,0,,
46589,SAND IPANEMA BRASIL ANATOMICA BV709 PT/BR N35 A 40,34.69,27.99,08/09,30/09,CALCADOS,5677,0,,
46590,SAND IPANEMA BRASIL ANATOMICA BV710 BR/VD N35 A 40,34.69,27.99,08/09,30/09,CALCADOS,5677,0,,
46591,SAND IPANEMA BRASIL ANATOMICA BV711 MA/RS N35 A 40,34.69,27.99,08/09,30/09,CALCADOS,5677,0,,
46592,SAND IPANEMA BRASIL AN261 BR/RS N33 A 40,34.69,27.99,08/09,30/09,CALCADOS,5677,1,,
46593,SAND IPANEMA BRASIL BABY II AL738 AZ/BR 19-24,34.99,27.99,02/09,30/09,CALCADOS,5678,1,,
46594,SAND IPANEMA BRASIL BABY II CB200 RS 19-24,34.99,27.99,02/09,30/09,CALCADOS,5678,0,,
46595,SAND IPANEMA BRASIL BABY II CB201 AM/VD 19-24,34.99,27.99,02/09,30/09,CALCADOS,5678,0,,
46596,SAND IPANEMA BRASIL BF243 AZ ES/AZ N36 A 42,34.69,27.99,08/09,30/09,CALCADOS,5677,0,,
46597,SAND IPANEMA BRASIL INF CB170 AM/VD N23 A 32,34.69,27.99,02/09,30/09,CALCADOS,0,1,,
46598,SAND RIDER BRASIL MASC BV253 AZ/B N37 A 44,34.99,27.99,02/09,30/09,CALCADOS,5679,1,,
46599,SAND RIDER BRASIL MASC BV254 PT/B N37 A 44,34.99,27.99,02/09,30/09,CALCADOS,5679,0,,
46600,SAND RIDER BRASIL MASC BV255 BR/A N37 A 44,34.99,27.99,02/09,30/09,CALCADOS,5679,0,,
46601,SAND RIDER BRASIL MASC BV267 AZ/B N37 A 44,34.99,27.99,02/09,30/09,CALCADOS,5679,0,,
46714,SAB LIQ PALMOLIVE LUMINOUS OIL FIGO 200ML,10.99,4.90,01/09,15/09,HIGIENE CORPORAL,5759,0,,
46715,COND DARLING CACHOS 315ML,9.99,7.90,27/08,30/09,CUIDADOS COM O CABELO,5127,0,,
46717,CR DENT COLGATE TOTAL LIMPEZA PROF 90G,9.99,9.90,01/09,15/09,CUIDADOS BUCAL,1380,0,,
46718,CR DENT TANDY MELANCIA 50G,11.99,5.90,01/09,15/09,CUIDADOS BUCAL,1375,0,,
46719,CR DENT SORRISO SUP REFRESC JUA HORTELA 70G,3.99,2.95,24/08,23/09,CUIDADOS BUCAL,0,1,,
46721,SAB LIQ PALMOLIVE LUMINOUS OIL ABACATE IRIS RF 200ML,10.99,4.90,01/09,15/09,HIGIENE CORPORAL,5759,1,,
46724,SH DARLING CACHOS 315ML,9.49,7.90,27/08,30/09,CUIDADOS COM O CABELO,5128,0,,
46798,LAVA ROUPAS EVA VERDE 3L,14.49,12.99,12/08,11/09,LIMPEZA,5706,0,,
47060,MOUSSE HASKELL SE CURVE 180ML,59.89,47.99,01/09,30/09,CUIDADOS COM O CABELO,0,1,,
47072,LAVA ROUPAS LIMPA JA VERDE 5L,21.59,18.99,12/08,11/09,LIMPEZA,5462,0,,
47141,SH PANTENE BAMBU 510ML,57.39,39.98,01/09,15/10,CUIDADOS COM O CABELO,5528,0,,
47158,DESOD BODY SPLASH PHYTODERM ARRAZO 200ML,34.89,17.98,03/09,30/09,HIGIENE CORPORAL,5756,0,,
47159,DESOD BODY SPLASH PHYTODERM LEGACY 200ML,34.89,17.98,03/09,30/09,HIGIENE CORPORAL,5756,1,,
47160,DESOD BODY SPLASH PHYTODERM NOMAD 200ML,34.89,17.98,03/09,30/09,HIGIENE CORPORAL,5756,0,,
47161,DESOD BODY SPLASH PHYTODERM VICTORY 200ML,34.89,17.98,03/09,30/09,HIGIENE CORPORAL,5756,0,,
47205,ESC DENT ORAL-B CLEAN 123 C/4,15.39,13.99,21/08,20/09,CUIDADOS BUCAL,0,1,,
47279,DEO COL PHYTODERM AGUAS ACONCHEGO 250ML,23.59,10.98,03/09,30/09,PERFUMARIA,634,1,,
47280,DEO COL PHYTODERM AGUAS ALFAZEMA 250ML,23.59,10.98,03/09,30/09,PERFUMARIA,634,0,,
47281,DEO COL PHYTODERM AGUAS CARINHO 250ML,23.59,10.98,03/09,30/09,PERFUMARIA,634,0,,
47282,DEO COL PHYTODERM AGUAS ROMANTICA 250ML,23.59,10.98,03/09,30/09,PERFUMARIA,634,0,,
47283,DESOD BODY SPLASH PHYTODERM MISS ROSE 200ML,34.89,17.98,03/09,30/09,HIGIENE CORPORAL,5756,0,,
47332,COND PALMOLIVE BOND REPAIR 350G,12.89,7.90,09/09,30/09,CUIDADOS COM O CABELO,1401,0,,
47345,SAB LIQ PALMOLIVE SMOOTHIES ABACATE 250ML,18.49,12.90,01/09,15/09,HIGIENE CORPORAL,5769,1,,
47346,SAB LIQ PALMOLIVE SMOOTHIES IOGURTE 250ML,18.49,12.90,01/09,15/09,HIGIENE CORPORAL,5769,0,,
47395,ANTI-SEP COLGATE PLAX MELANCIA L750P500ML,16.99,14.90,01/09,15/09,CUIDADOS BUCAL,4808,0,,
115584,SH PALMOLIVE NATURALS CUIDADO ABSOLUTO 350ML,12.39,7.90,09/09,30/09,CUIDADOS COM O CABELO,1260,0,,
115592,COND PALMOLIVE CACAU 350G,12.89,7.90,09/09,30/09,CUIDADOS COM O CABELO,1401,0,,
116637,REP VITISS MANDIOCA 30ML,38.59,31.99,14/09,15/09,CUIDADOS COM O CABELO,45,1,,
116645,REP VITISS QUERATINA 30ML,38.59,31.99,14/09,15/09,CUIDADOS COM O CABELO,45,0,,
117323,SAB LUX SUAVE TENTACAO FLORAL 85G,3.69,2.99,01/09,15/10,HIGIENE CORPORAL,128,0,,
118923,SH HEAD SHOULDERS DETOX 200ML,23.29,19.98,21/08,20/09,CUIDADOS COM O CABELO,1317,0,,
118940,SH PANTENE FORCA RECONSTRUCAO 175ML,21.99,16.99,01/09,15/10,CUIDADOS COM O CABELO,2965,0,,
125326,SAB PROTEX PROF ANT ESPINHAS 85G,3.89,2.79,01/09,15/09,HIGIENE CORPORAL,1332,0,,
125334,SAB PROTEX MACADAMIA 85G,3.89,2.79,01/09,15/09,HIGIENE CORPORAL,1332,0,,
126640,SAB LUX SUAVE LAVANDA 85G,3.69,2.99,01/09,15/10,HIGIENE CORPORAL,128,1,,
126659,SAB LUX SUAVE BOUQUE JASMIM 85G,3.69,2.99,01/09,15/10,HIGIENE CORPORAL,128,0,,
126667,SAB LUX SUAVE FLOR DE BAUNILHA 85G,3.69,2.99,01/09,15/10,HIGIENE CORPORAL,128,0,,
126675,SAB LUX SUAVE FLOR DE LOTUS 85G,3.69,2.99,01/09,15/10,HIGIENE CORPORAL,128,0,,
126683,SAB LUX SUAVE LIRIO AZUL 85G,3.69,2.99,01/09,15/10,HIGIENE CORPORAL,128,0,,
126691,SAB LUX SUAVE ORQUIDEA NEGRA 85G,3.69,2.99,01/09,15/10,HIGIENE CORPORAL,128,0,,
126705,SAB LUX SUAVE ROSAS FRANCESAS 85G,3.69,2.99,01/09,15/10,HIGIENE CORPORAL,128,0,,
126713,SAB LUX SUAVE FLOR DE VERBENA 85G,3.69,2.99,01/09,15/10,HIGIENE CORPORAL,128,0,,
127191,KIT ENGLISH LAVENDER COL+SAB,81.59,69.98,11/09,11/10,PERFUMARIA,0,1,,
134570,KIT PANTENE RECONSTRUCAO SH+COND,49.29,39.98,01/09,30/09,CUIDADOS COM O CABELO,3048,0,,
137561,KIT SKALA MANGA SH+COND,19.49,17.99,05/09,30/09,CUIDADOS COM O CABELO,2946,0,,
137570,KIT SKALA MARACUJA SH+COND,19.49,17.99,05/09,30/09,CUIDADOS COM O CABELO,2946,0,,
137588,KIT SKALA CAJU SH+COND,19.49,17.99,05/09,30/09,CUIDADOS COM O CABELO,2946,0,,
137596,CR TRAT SKALA MANGA E CASTANHA 1K,14.89,13.99,04/09,30/09,CUIDADOS COM O CABELO,1434,0,,
137600,CR TRAT SKALA CAJU 1K,14.89,13.99,04/09,30/09,CUIDADOS COM O CABELO,1434,0,,
137618,CR TRAT SKALA MARACUJA 1K,14.89,13.99,04/09,30/09,CUIDADOS COM O CABELO,1434,0,,
140368,SPRAY NEEZ FIX FORTE 400ML,44.49,36.99,14/09,15/09,CUIDADOS COM O CABELO,0,1,,
144894,SH PALMOLIVE BRILHO FASCINANTE 350ML,12.39,7.90,09/09,30/09,CUIDADOS COM O CABELO,1260,0,,
144908,SH PALMOLIVE HIDRATACAO INTENSA 350ML,12.39,7.90,09/09,30/09,CUIDADOS COM O CABELO,1260,0,,
144916,COND PALMOLIVE BRILHO FASCINANTE 325ML,12.89,7.90,09/09,30/09,CUIDADOS COM O CABELO,1401,0,,
146340,KIT PANTENE MICELLAR SH+COND,49.29,39.98,01/09,30/09,CUIDADOS COM O CABELO,3048,0,,
146358,SH PANTENE MICELLAR  200ML,21.99,16.99,01/09,15/10,CUIDADOS COM O CABELO,2965,0,,
154784,CORRETIVO RK SUPER MATTE MARFIM,21.39,10.69,05/08,31/10,MAQUIAGENS / ACESSORIOS,380,1,,
163031,KIT SKALA BABOSA SH+COND,19.49,17.99,05/09,30/09,CUIDADOS COM O CABELO,2946,0,,
164860,COND PALMOLIVE PITAYA 350G,12.89,7.90,09/09,30/09,CUIDADOS COM O CABELO,1401,0,,
164879,SH PALMOLIVE PITAYA 350ML,12.39,7.90,09/09,30/09,CUIDADOS COM O CABELO,1260,0,,
166626,KIT SKALA AMIDO DE MILHO SH+COND,19.49,17.99,05/09,30/09,CUIDADOS COM O CABELO,2946,0,,
170143,LENCO JOHNSONS BABY LIMPEZA E SUAVIDADE 44UND,18.29,14.99,01/09,15/10,INFANTIS,0,1,,
170518,BTX HAIR FLY TANOX ALISA+MAIS 200G,29.99,24.99,24/08,23/09,CUIDADOS COM O CABELO,2610,0,,
181803,KIT SKALA OLEO COCO SH+COND,19.49,17.99,05/09,30/09,CUIDADOS COM O CABELO,2946,0,,
181811,KIT SKALA CRESPO DIVINO SH+COND,19.49,17.99,05/09,30/09,CUIDADOS COM O CABELO,2946,0,,
189278,SPRAY FIX NEEZ LINE FIN PRE PRANC 300ML,35.99,19.98,29/05,31/07,CUIDADOS COM O CABELO,0,1,,
190233,CR TRAT SKALA CAFE VERDE 1K,14.89,13.99,04/09,30/09,CUIDADOS COM O CABELO,1434,0,,
190870,CR TRAT SKALA DONA SKALA 1K,14.89,13.99,04/09,30/09,CUIDADOS COM O CABELO,1434,0,,
194212,TRAT ALFAPARF SOS EMERG 13ML,22.69,18.99,08/09,15/10,CUIDADOS COM O CABELO,0,1,,
194506,SH PALMOLIVE NATURALS DETOX ENERGIZANTE 350ML,12.39,7.90,09/09,30/09,CUIDADOS COM O CABELO,1260,0,,
194514,COND PALMOLIVE NATURALS DETOX ENERGIZANTE 350ML,12.89,7.90,09/09,30/09,CUIDADOS COM O CABELO,1401,0,,
194646,DEO COL SPLASH PHYT INTENSE LOVE 200ML,37.39,10.98,03/09,30/09,PERFUMARIA,633,0,,
194654,DEO COL SPLASH PHYT PUR SECRET 200ML,37.39,10.98,03/09,30/09,PERFUMARIA,633,0,,
194662,DEO COL SPLASH PHYT SEXY GIRL 200ML,37.39,10.98,03/09,30/09,PERFUMARIA,633,1,,
194670,DEO COL SPLASH PHYT VANILLA KISS 200ML,37.39,10.98,03/09,30/09,PERFUMARIA,633,0,,
194689,DEO COL PHYTODERM AGUAS APAIXONADA 250ML,23.59,10.98,03/09,30/09,PERFUMARIA,634,0,,
194697,DEO COL PHYTODERM AGUAS LAVANDA 250ML,23.59,10.98,03/09,30/09,PERFUMARIA,634,0,,
194700,DEO COL PHYTODERM AGUAS SENSUAL 250ML,23.59,10.98,03/09,30/09,PERFUMARIA,634,0,,
194719,DEO COL PHYTODERM AGUAS ADORADA 250ML,23.59,10.98,03/09,30/09,PERFUMARIA,634,0,,
195090,KIT SKALA MACA VERDE E MALVA SH+COND,19.49,17.99,05/09,30/09,CUIDADOS COM O CABELO,2946,0,,
195103,KIT SKALA PITAYA E VERBENA SH+COND,19.49,17.99,05/09,30/09,CUIDADOS COM O CABELO,2946,0,,
195111,KIT SKALA TANGERINA E GENGIBRE SH+COND,19.49,17.99,05/09,30/09,CUIDADOS COM O CABELO,2946,0,,
195120,KIT SKALA LIMAO SICIL CAP SANTO SH+COND,19.49,17.99,05/09,30/09,CUIDADOS COM O CABELO,2946,0,,
195537,CR TRAT SKALA TANGERINA 1K,14.89,13.99,04/09,30/09,CUIDADOS COM O CABELO,1434,0,,
197211,SH LOLA BENDITA GHEE ABACAXI 250ML,39.89,29.98,01/09,15/10,CUIDADOS COM O CABELO,3223,1,,
197220,SH LOLA BENDITA GHEE RECONSTRUCAO 250ML,39.89,29.98,01/09,15/10,CUIDADOS COM O CABELO,3223,0,,
197238,SH LOLA BENDITA GHEE HIDRATACAO 250ML,39.89,29.98,01/09,15/10,CUIDADOS COM O CABELO,3223,0,,
198048,COND PALMOLIVE COCO CACHEADO 350G,12.89,7.90,09/09,30/09,CUIDADOS COM O CABELO,1401,0,,
198056,SH PALMOLIVE COCO CACHEADO 350ML,12.39,7.90,09/09,30/09,CUIDADOS COM O CABELO,1260,0,,
198854,ESM HITS GEL GLITTER TORONTO 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
198862,ESM HITS GEL PEROL GOOD VIBES 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
198870,ESM HITS GEL PEROL RIR SEM PARAR 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
198889,ESM HITS GEL CR AMOR PLATONICO 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
198897,ESM HITS GEL GLITTER ATENAS 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
198935,ESM HITS GEL CR PAIXAO ANTIGA  8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
198943,ESM HITS GEL CR TO DE OLHO 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
198951,ESM HITS GEL CR SURPRESA BOA 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
198960,ESM HITS GEL CR BEIJO QUE COLA 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
198978,ESM HITS GEL ULTRA SECANTE 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
198986,ESM HITS GEL CR LUA DE MEL 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
198994,ESM HITS GEL TOP COAT 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,0,1,,
199001,ESM HITS GEL CR GIRL POWER 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
199010,ESM HITS GEL CR #TBT 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
199028,ESM HITS GEL CR DEU MATCH 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
199044,ESM HITS GEL CR DEDO DE PROSA 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
199052,ESM HITS GEL GLITTER BUENOS AIRES 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
199060,ESM HITS GEL PEROL FAZ A EGIPICIA 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
199079,ESM HITS GEL CR A FILA ANDA 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
199095,ESM HITS GEL GLITTER HONG KONG 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
199150,ESM HITS GEL PEROL VAI QUE COLA 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
199168,ESM HITS GEL GLITTER SANTIAGO 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
199176,ESM HITS GEL PEROL RI ALTO 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
199184,ESM HITS GEL PEROL CONTATINHO 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
199192,ESM HITS GEL CR TACA DE VINHO 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
199206,ESM HITS GEL GLITTER CANCUN 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
199214,ESM HITS GEL GLITTER MOSCOU 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
199222,ESM HITS GEL GLITTER BARCELONA 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
199230,ESM HITS GEL CR PE NO CHAO 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
199249,"ESM HITS GEL CR FICA, VAI TER BOLO 8ML",9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
199257,ESM HITS GEL CR AMOR DE MAE 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
199265,ESM HITS GEL CR BOROGODO 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
199273,ESM HITS GEL PEROL FICA A DICA 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
199281,ESM HITS GEL CR MOZI 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
199290,ESM HITS GEL CR QUERO CAFE 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
199303,ESM HITS GEL CR AGUA NA BOCA 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
199311,ESM HITS GEL CR AMO VOCE 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
199320,ESM HITS GEL CR KEEP CALM 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
199338,ESM HITS GEL PEROL XO TEDIO 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
199346,ESM HITS GEL PEROL ABRACO DE URSO 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
199354,ESM HITS GEL GLITTER SEUL 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
199362,ESM HITS GEL GLITTER HAVANA 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
199370,ESM HITS GEL VERNIZ BALADA 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
199389,ESM HITS GEL GLITTER BERLIM 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
199397,ESM HITS GEL CR EITA 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
199400,ESM HITS GEL PEROL CAIU A FICHA 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
199419,ESM HITS GEL CR FALA SERIO 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
199435,ESM HITS GEL PEROL CHUTAR O BALDE 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
199443,ESM HITS GEL CR CORACAO ABERTO 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
199451,ESM HITS GEL GLITTER ROMA 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
199460,ESM HITS GEL GLITTER PARIS 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
199478,ESM HITS GEL GLITTER NOVA IORQUE 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
199486,ESM HITS GEL CR NINGUEM MERECE 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
199494,ESM HITS GEL GLITTER INSTAMBUL 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
199508,ESM HITS GEL GLITTER LISBOA 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
199516,ESM HITS GEL GLITTER TOQUIO 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
199524,ESM HITS GEL PEROL BUGUEI 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
199532,ESM HITS GEL GLITTER AMSTERDAM 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
199540,ESM HITS GEL GLITTER CARACAS 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
199559,"ESM HITS GEL CR BEIJO, ME LIGA 8ML",9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
199567,ESM HITS GEL CR SELFIE 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
199575,ESM HITS GEL PEROL CHA DE SUMICO 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
199583,ESM HITS GEL CR OI SUMIDO 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
199591,ESM HITS GEL PEROL SHOW DE BOLA 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
200166,ESM HITS GEL CR SONHEI COM VOCE 8ML,9.99,7.99,10/09,10/10,HIGIENE CORPORAL,3171,0,,
613088,PILHA DURACEL ALCALINA AAA C 4UNIDADE,26.29,23.99,02/09,12/09,BRINQUEDOS / FERRAMENTAS,5532,1,,
613282,PILHA DURACEL ALCALINA AA C 4UND,26.29,23.99,02/09,12/09,BRINQUEDOS / FERRAMENTAS,5532,0,,
677302,CR TRAT SKALA GENETIQS 1K,14.89,13.99,04/09,30/09,CUIDADOS COM O CABELO,1434,0,,
694843,ESC DENT SORRISO ORIGINAL DR,5.69,2.90,01/09,15/09,CUIDADOS BUCAL,4962,0,,
694967,ESC DENT SORRISO ORIGINAL MD,5.69,2.90,01/09,15/09,CUIDADOS BUCAL,4962,0,,
696340,CR TRAT SKALA BANHO DE CRISTAL 1K,14.89,13.99,04/09,30/09,CUIDADOS COM O CABELO,1434,0,,
696480,CR TRAT SKALA #MAIS LISOS 1K,14.89,13.99,04/09,30/09,CUIDADOS COM O CABELO,1434,0,,
696528,CR TRAT SKALA KIDS 1K,14.89,13.99,04/09,30/09,CUIDADOS COM O CABELO,1434,0,,
696552,CR TRAT SKALA OLEO DE ARGAN 1K,14.89,13.99,04/09,30/09,CUIDADOS COM O CABELO,1434,0,,
696862,CR TRAT SKALA EXTRA CREMOSO 12EM1 1K,14.89,13.99,04/09,30/09,CUIDADOS COM O CABELO,1434,0,,
697176,SH PALMOLIVE NATURALS ANTI-ARMADO 350ML,12.39,7.90,09/09,30/09,CUIDADOS COM O CABELO,1260,0,,
697435,SH PALMOLIVE NATURALS NEUTRO 350ML,12.39,7.90,09/09,30/09,CUIDADOS COM O CABELO,1260,0,,
701890,SAB PALMOLIVE NATURALS NUTRE E HIDRATA 150G,4.99,2.99,01/09,15/09,HIGIENE CORPORAL,1327,0,,
701920,SAB PALMOLIVE NATURALS NUTRICAO INTENSIVA 150G,4.99,2.99,01/09,15/09,HIGIENE CORPORAL,1327,0,,
701963,SAB PALMOLIVE NATURALS HIDRATACAO SAUDAVEL 150G,4.99,2.99,01/09,15/09,HIGIENE CORPORAL,1327,0,,
701998,SAB PALMOLIVE NATURALS HIDRATACAO INTENSIVA 85G,3.29,1.85,01/09,15/09,HIGIENE CORPORAL,1853,0,,
702005,SAB PALMOLIVE NATURALS HIDRATACAO SAUDAVEL 85G,3.29,1.85,01/09,15/09,HIGIENE CORPORAL,1853,1,,
702439,SAB EVEN SUAVE ALOE VERA MENTA 85G,2.69,1.99,24/08,23/09,HIGIENE CORPORAL,1285,0,,
702455,SAB EVEN SUAVE ERVA DOCE ALECRIM 85G,2.69,1.99,24/08,23/09,HIGIENE CORPORAL,1285,0,,
702463,SAB EVEN SUAVE EXTRATO FLOR 85G,2.69,1.99,24/08,23/09,HIGIENE CORPORAL,1285,0,,
702498,SAB EVEN SUAVE FLOR PESSEGO 85G,2.69,1.99,24/08,23/09,HIGIENE CORPORAL,1285,0,,
